event_type,event_cause,requires_road_closure,zone,latitude,longitude,hour,day,month,weekday,weekofyear,Risk_Probability,Risk_Score,Risk_Category,Congestion_Score,Estimated_Delay_Minutes,Police_Personnel,Barricades,Diversion_Routes
7704,4894,0,413,13.049087,77.4973746,20.0,23.0,12.0,5.0,51,0.006211570733471752,0.62,Low,0.558,5,2,2,0
7704,4894,0,4728,13.0005223,77.6762205,1.0,23.0,1.0,1.0,4,0.7103002847431785,71.03,Medium,63.927,43,4,4,1
7704,4894,0,4728,13.0357481,77.6283566,22.0,1.0,2.0,3.0,5,0.9626564702540186,96.27,High,86.643,56,12,15,4
7704,4894,0,4728,13.184156,77.5666322,1.0,29.0,3.0,4.0,13,0.613774926214848,61.38,Medium,55.242000000000004,38,4,4,1
7704,4894,0,269,12.9669829,77.610195,22.0,15.0,1.0,0.0,3,0.5803120067004983,58.03,Medium,52.227000000000004,36,4,4,1
7704,4894,0,4728,12.9563669,77.549614,19.0,22.0,1.0,0.0,4,0.9782835012656385,97.83,High,88.047,57,12,15,4
7704,4894,0,233,12.8669473,77.5071756,22.0,20.0,12.0,2.0,51,0.08221038680505632,8.22,Low,7.398000000000001,9,2,2,0
7704,15,1,623,12.9832349,77.5970194,5.0,2.0,1.0,1.0,1,0.8710055230560788,87.1,High,88.39,58,12,15,4
7704,4894,0,269,12.9836459,77.6396991,19.0,1.0,12.0,4.0,48,0.9893709700398386,98.94,High,89.046,58,12,15,4
7704,4894,1,4728,13.1232782,77.6384588,0.0,7.0,1.0,6.0,1,0.9756892698109574,97.57,High,97.813,63,12,15,4
7704,638,0,4728,13.0423044,77.514709,3.0,7.0,3.0,3.0,10,0.9829764650511308,98.3,High,88.47,58,12,15,4
7704,4894,0,4728,12.95983785,77.64811735,5.0,1.0,2.0,3.0,5,0.9791615063574761,97.92,High,88.128,57,12,15,4
7704,4894,0,354,12.8718258,77.6512363,19.0,1.0,12.0,4.0,48,0.9755647166504471,97.56,High,87.804,57,12,15,4
7704,4894,0,354,12.92053202,77.62054794,20.0,12.0,12.0,1.0,50,0.9680748368081071,96.81,High,87.129,57,12,15,4
7704,458,0,4728,12.9286326,77.6003962,8.0,5.0,4.0,4.0,14,0.9174824338786693,91.75,High,82.575,54,8,10,2
7704,4894,0,4728,12.8150855,77.6914602,21.0,29.0,11.0,2.0,48,0.0028121134321669847,0.28,Low,0.25200000000000006,5,2,2,0
7704,4894,0,4728,13.0420517,77.613225,6.0,10.0,2.0,5.0,6,0.9901294326054846,99.01,High,89.10900000000001,58,12,15,4
467,4894,1,623,12.9668575,77.5874883,23.0,9.0,1.0,1.0,2,0.9478219932864623,94.78,High,95.302,62,12,15,4
7704,4894,0,4728,13.011996,77.5838266,9.0,26.0,3.0,1.0,13,0.9857740714630026,98.58,High,88.722,58,12,15,4
7704,4894,0,623,12.9586414,77.5548032,21.0,16.0,1.0,1.0,3,0.9081618957729806,90.82,High,81.738,54,8,10,2
467,480,0,4728,12.9694344,77.7006256,21.0,12.0,3.0,1.0,11,0.994349682088116,99.43,High,89.48700000000001,58,12,15,4
7704,4894,0,354,12.8958067,77.62599,21.0,18.0,1.0,3.0,3,0.19884705136876052,19.88,Low,17.892,15,2,2,0
7704,365,0,233,12.8578234,77.5891417,3.0,18.0,11.0,5.0,46,0.8481781463521292,84.82,High,76.338,50,8,10,2
7704,537,0,318,12.9942411,77.6156991,22.0,3.0,1.0,2.0,1,0.021060029289507013,2.11,Low,1.899,6,2,2,0
7704,480,0,190,13.0445812,77.6434918,5.0,15.0,12.0,4.0,50,0.05609252725811233,5.61,Low,5.049,8,2,2,0
7704,458,0,4728,12.9171714,77.6225956,6.0,7.0,3.0,3.0,10,0.9207518537599552,92.08,High,82.872,54,8,10,2
7704,4894,0,358,12.9265543,77.5483644,21.0,13.0,11.0,0.0,46,0.9481469010812247,94.81,High,85.32900000000001,56,12,15,4
7704,4894,0,4728,12.9888459,77.5084844,4.0,13.0,3.0,2.0,11,0.9762717962885474,97.63,High,87.867,57,12,15,4
7704,365,0,269,13.0040067,77.6628842,18.0,21.0,11.0,1.0,47,0.9097986300572096,90.98,High,81.882,54,8,10,2
7704,537,0,4728,12.9808053,77.602889,21.0,22.0,2.0,3.0,8,0.9021070019612283,90.21,High,81.189,53,8,10,2
7704,4894,0,253,12.9230675,77.6705331,5.0,22.0,12.0,4.0,51,0.9591179047024153,95.91,High,86.319,56,12,15,4
7704,365,0,4728,13.0159838,77.5553144,4.0,27.0,1.0,5.0,4,0.812421133944501,81.24,High,73.116,48,8,10,2
7704,365,0,318,13.0835218,77.5940989,3.0,19.0,12.0,1.0,51,0.9484811978251284,94.85,High,85.365,56,12,15,4
7704,4894,0,4728,13.0615802,77.4608504,7.0,27.0,12.0,2.0,52,0.00037349652995861173,0.04,Low,0.036000000000000004,5,2,2,0
7704,638,0,413,13.014608,77.5840855,23.0,6.0,1.0,5.0,1,0.9857349143797147,98.57,High,88.713,58,12,15,4
7704,458,1,4728,13.047222,77.6197489,7.0,26.0,3.0,1.0,13,0.9195159877314021,91.95,High,92.75500000000001,60,12,15,4
7704,537,0,623,12.9751833,77.58241,22.0,21.0,11.0,1.0,47,0.03167034479658539,3.17,Low,2.853,6,2,2,0
7704,4894,0,4728,12.9620957,77.5636074,0.0,17.0,3.0,6.0,11,0.9557085813411382,95.57,High,86.01299999999999,56,12,15,4
7704,537,0,354,12.8892087,77.5978332,22.0,15.0,12.0,4.0,50,0.9895129347492537,98.95,High,89.055,58,12,15,4
7704,4894,0,233,12.9064531,77.5944581,21.0,4.0,12.0,0.0,49,0.9733447918959275,97.33,High,87.597,57,12,15,4
7704,4894,0,269,12.9621751,77.630028,5.0,10.0,1.0,2.0,2,0.18988263408625136,18.99,Low,17.090999999999998,15,2,2,0
7704,537,0,4728,13.021037,77.5281404,5.0,20.0,1.0,5.0,3,0.06071711200820659,6.07,Low,5.463,8,2,2,0
7704,4894,0,190,13.017155,77.6602635,3.0,19.0,12.0,1.0,51,0.9269893198874355,92.7,High,83.43,55,8,10,2
7704,284,0,4728,13.0122874,77.5090347,21.0,6.0,3.0,2.0,10,0.0173055252675181,1.73,Low,1.557,5,2,2,0
7704,4894,0,4728,12.9806936,77.5706825,20.0,16.0,3.0,5.0,11,0.00602518640647374,0.6,Low,0.54,5,2,2,0
467,480,0,253,12.9696624,77.7005323,21.0,21.0,11.0,1.0,47,0.9879612332365149,98.8,High,88.92,58,12,15,4
7704,365,0,432,12.9376447,77.5209226,6.0,4.0,1.0,3.0,1,0.8661581488079988,86.62,High,77.95800000000001,51,8,10,2
7704,365,0,4728,12.9718713,77.5686694,23.0,19.0,1.0,4.0,3,0.020300606652289357,2.03,Low,1.827,6,2,2,0
7704,638,0,4728,13.0401125,77.5181917,1.0,10.0,2.0,5.0,6,0.9875167143369887,98.75,High,88.875,58,12,15,4
7704,638,0,413,13.0345827,77.5755233,21.0,16.0,11.0,3.0,46,0.05097236083153332,5.1,Low,4.59,7,2,2,0
7704,638,0,318,13.0495007,77.5936943,1.0,22.0,12.0,4.0,51,0.986789502522695,98.68,High,88.81200000000001,58,12,15,4
7704,4894,1,253,12.9947151,77.7178932,20.0,26.0,12.0,1.0,52,0.0007991783145235831,0.08,Low,10.072,11,2,2,0
7704,4894,0,4728,13.0314985,77.535662,1.0,25.0,3.0,0.0,13,0.9625255156077286,96.25,High,86.625,56,12,15,4
7704,365,0,4728,12.8535988,77.666219,0.0,8.0,12.0,4.0,49,0.046617901299806905,4.66,Low,4.194,7,2,2,0
7704,4894,0,354,12.92537823,77.61795826,6.0,9.0,12.0,5.0,49,0.9503113385455643,95.03,High,85.527,56,12,15,4
7704,4894,0,269,12.9813476,77.6285708,20.0,14.0,11.0,1.0,46,0.9051559534046227,90.52,High,81.468,53,8,10,2
7704,4894,0,4728,13.0436169,77.5531968,18.0,19.0,2.0,0.0,8,0.9922569624928606,99.23,High,89.307,58,12,15,4
7704,458,0,4728,13.069809,77.5851756,6.0,26.0,3.0,1.0,13,0.15441345187743893,15.44,Low,13.895999999999999,13,2,2,0
7704,4894,0,4728,12.9814826,77.5870684,0.0,19.0,2.0,0.0,8,0.13868488146141558,13.87,Low,12.482999999999999,12,2,2,0
7704,4894,0,623,12.9576503,77.55271,0.0,10.0,11.0,4.0,45,0.9808170368897342,98.08,High,88.272,57,12,15,4
7704,4894,0,4728,13.04648015,77.50384754,18.0,8.0,3.0,4.0,10,0.07037385178000796,7.04,Low,6.336,8,2,2,0
7704,537,1,4728,13.0818289,77.5482783,7.0,20.0,1.0,5.0,3,0.012963863104571299,1.3,Low,11.17,11,2,2,0
7704,638,0,623,12.977294,77.6088134,4.0,23.0,12.0,5.0,51,0.9203408395892172,92.03,High,82.827,54,8,10,2
7704,638,0,4728,12.9363555,77.7054446,5.0,13.0,2.0,1.0,7,0.020947550551441266,2.09,Low,1.881,6,2,2,0
7704,284,1,4728,13.0197186,77.618829,6.0,29.0,3.0,4.0,13,0.16813193219206235,16.81,Low,25.128999999999998,20,2,2,0
7704,4894,0,4728,12.9110914,77.6001308,19.0,31.0,1.0,2.0,5,0.9792746070317455,97.93,High,88.13700000000001,57,12,15,4
7704,4894,0,4728,12.9859956,77.5893687,20.0,8.0,3.0,4.0,10,0.897762512593048,89.78,High,80.802,53,8,10,2
7704,4894,0,623,12.9569635,77.5488279,22.0,26.0,11.0,6.0,47,0.9625782674657828,96.26,High,86.634,56,12,15,4
7704,537,0,354,12.8988933,77.6220117,4.0,16.0,12.0,5.0,50,0.06097417844731159,6.1,Low,5.49,8,2,2,0
7704,4894,0,4728,12.9814448,77.5865738,1.0,27.0,2.0,1.0,9,0.09031501500777972,9.03,Low,8.126999999999999,9,2,2,0
7704,4894,0,4728,13.0058476,77.593119,5.0,28.0,1.0,6.0,4,0.09040407144624488,9.04,Low,8.136,9,2,2,0
7704,4894,0,623,12.967125,77.5873533,1.0,12.0,1.0,4.0,2,0.9506662915758042,95.07,High,85.563,56,12,15,4
7704,638,0,4728,12.9634106,77.5675531,7.0,7.0,3.0,3.0,10,0.887339883106425,88.73,High,79.857,52,8,10,2
7704,458,0,4728,12.9135899,77.6250872,9.0,5.0,4.0,4.0,14,0.9478422521099668,94.78,High,85.302,56,12,15,4
7704,4894,0,4728,12.9614517,77.6317933,6.0,22.0,2.0,3.0,8,0.14550737629646673,14.55,Low,13.095,12,2,2,0
7704,4894,0,354,12.9230765,77.6190813,10.0,15.0,1.0,0.0,3,0.9599021339699654,95.99,High,86.39099999999999,56,12,15,4
7704,4894,0,4728,13.0174194,77.6297846,8.0,15.0,2.0,3.0,7,0.9073236564097187,90.73,High,81.65700000000001,53,8,10,2
7704,4894,0,4728,12.9768344,77.5861655,21.0,15.0,3.0,4.0,11,0.07433817757141627,7.43,Low,6.687,9,2,2,0
7704,4894,0,253,12.9279656,77.6809396,19.0,12.0,1.0,4.0,2,0.9844212910427301,98.44,High,88.596,58,12,15,4
7704,136,0,4728,13.0445804,77.5829928,4.0,3.0,4.0,2.0,14,0.9924043969837162,99.24,High,89.316,58,12,15,4
7704,365,0,4728,13.0434302,77.6083468,10.0,25.0,2.0,6.0,8,0.9892958912444555,98.93,High,89.037,58,12,15,4
7704,4894,0,4728,12.9227384,77.6578813,0.0,21.0,2.0,2.0,8,0.955879061037354,95.59,High,86.031,56,12,15,4
467,480,0,623,12.9836352,77.5773592,4.0,19.0,12.0,1.0,51,0.010090899644203786,1.01,Low,0.909,5,2,2,0
7704,4894,0,190,13.0196125,77.6738748,8.0,18.0,1.0,3.0,3,0.3688423602996932,36.88,Low,33.192,24,2,2,0
7704,4894,0,4728,12.9562658,77.547529,20.0,16.0,3.0,5.0,11,0.9782512891420156,97.83,High,88.047,57,12,15,4
7704,4894,0,623,12.9749058,77.565832,23.0,4.0,1.0,3.0,1,0.7876955341499152,78.77,Medium,70.893,47,8,10,2
7704,4894,0,623,12.9653519,77.584495,22.0,17.0,11.0,4.0,46,0.9631557176246424,96.32,High,86.688,57,12,15,4
7704,284,1,4728,12.9978214,77.6093606,8.0,7.0,3.0,3.0,10,0.021098560328614145,2.11,Low,11.899000000000001,12,2,2,0
7704,365,0,233,12.91861725,77.58946,23.0,16.0,1.0,1.0,3,0.003898396301492235,0.39,Low,0.35100000000000003,5,2,2,0
7704,4894,0,4728,13.0193638,77.5840263,3.0,18.0,2.0,6.0,7,0.9933202110613318,99.33,High,89.397,58,12,15,4
7704,458,0,4728,12.9764562,77.7400533,7.0,6.0,4.0,5.0,14,0.06726192433504555,6.73,Low,6.057,8,2,2,0
7704,4894,0,4728,12.9270796,77.6791784,3.0,30.0,3.0,5.0,13,0.9553981325506251,95.54,High,85.986,56,12,15,4
7704,170,0,4728,12.9046134,77.6016556,21.0,29.0,3.0,4.0,13,0.9939697548529562,99.4,High,89.46000000000001,58,12,15,4
7704,4894,0,4728,12.9829274,77.5307675,21.0,12.0,2.0,0.0,7,0.7662401157357567,76.62,Medium,68.95800000000001,46,8,10,2
467,72,0,358,13.0018733,77.570975,23.0,1.0,1.0,0.0,1,0.020807613858142088,2.08,Low,1.872,6,2,2,0
7704,4894,0,4728,12.9778753,77.5854037,18.0,4.0,2.0,6.0,5,0.060465001475047186,6.05,Low,5.445,8,2,2,0
7704,4894,0,432,12.958172,77.518291,8.0,12.0,1.0,4.0,2,0.1451225340043539,14.51,Low,13.059,12,2,2,0
7704,537,0,623,12.9858214,77.6050951,23.0,18.0,1.0,3.0,3,0.4823961626992291,48.24,Low,43.416000000000004,31,4,4,1
7704,4894,0,4728,12.9568791,77.7010188,20.0,11.0,3.0,0.0,11,0.9947136647033163,99.47,High,89.523,58,12,15,4
7704,4894,0,4728,12.9432779,77.6977361,20.0,28.0,3.0,3.0,13,0.9559340729567005,95.59,High,86.031,56,12,15,4
7704,537,0,190,12.9965713,77.683646,21.0,17.0,11.0,4.0,46,0.8217954394442317,82.18,High,73.962,49,8,10,2
7704,4894,0,4728,12.9939612,77.5957973,22.0,28.0,2.0,2.0,9,0.04470861735976147,4.47,Low,4.023,7,2,2,0
7704,4894,0,413,13.1070167,77.5809664,7.0,6.0,12.0,2.0,49,0.03286948508313285,3.29,Low,2.9610000000000003,6,2,2,0
7704,4894,0,432,13.0395192,77.5182462,5.0,29.0,12.0,4.0,52,0.9893146993715727,98.93,High,89.037,58,12,15,4
7704,4894,0,358,12.9756917,77.5479034,0.0,6.0,12.0,2.0,49,0.985143813197803,98.51,High,88.659,58,12,15,4
7704,537,0,4728,12.8784723,77.6102632,21.0,29.0,1.0,0.0,5,0.0163851072883306,1.64,Low,1.476,5,2,2,0
7704,480,0,4728,13.0445549,77.5829215,4.0,8.0,2.0,3.0,6,0.9964508116647464,99.65,High,89.685,58,12,15,4
7704,638,0,4728,13.0134768,77.7095819,21.0,8.0,2.0,3.0,6,0.0005010378266971268,0.05,Low,0.045000000000000005,5,2,2,0
7704,4894,0,4728,13.0096217,77.5271817,6.0,23.0,2.0,4.0,8,0.040422038670616646,4.04,Low,3.636,7,2,2,0
7704,4894,0,623,12.9576174,77.5519675,20.0,10.0,1.0,2.0,2,0.9779816439570158,97.8,High,88.02,57,12,15,4
7704,4894,0,358,12.9558795,77.5457956,1.0,27.0,11.0,0.0,48,0.9856700851275131,98.57,High,88.713,58,12,15,4
7704,4894,0,318,13.0456023,77.5639625,20.0,19.0,11.0,6.0,46,0.9725997390836039,97.26,High,87.534,57,12,15,4
7704,4894,0,354,12.9156294,77.6232459,18.0,29.0,11.0,2.0,48,0.967713846771008,96.77,High,87.093,57,12,15,4
7704,4894,0,4728,12.84074,77.6771133,20.0,3.0,1.0,2.0,1,0.004249650909353089,0.42,Low,0.378,5,2,2,0
7704,4894,1,4728,13.0588741,77.4668402,5.0,29.0,3.0,4.0,13,0.0002685318989853076,0.03,Low,10.027,11,2,2,0
7704,4894,0,269,12.9808763,77.6306267,21.0,18.0,1.0,3.0,3,0.908189722205743,90.82,High,81.738,54,8,10,2
7704,4894,0,4728,12.9871235,77.5883073,1.0,18.0,2.0,6.0,7,0.9131197494964961,91.31,High,82.179,54,8,10,2
7704,458,0,190,13.010126,77.697428,1.0,30.0,11.0,3.0,48,0.009649597667418823,0.96,Low,0.864,5,2,2,0
7704,4894,0,4728,12.8395554,77.6543107,23.0,17.0,2.0,5.0,7,0.06688859580193186,6.69,Low,6.021000000000001,8,2,2,0
7704,4894,0,4728,13.08657172,77.63491327,5.0,24.0,3.0,6.0,12,0.9041730229449851,90.42,High,81.378,53,8,10,2
7704,4894,0,4728,13.1406527,77.5695124,23.0,3.0,4.0,2.0,14,0.03040670373903713,3.04,Low,2.736,6,2,2,0
7704,458,0,413,13.1213994,77.6180718,0.0,23.0,12.0,5.0,51,0.3982585000319945,39.83,Low,35.847,26,2,2,0
7704,284,1,4728,12.9641312,77.6261077,6.0,7.0,3.0,3.0,10,0.09419271042760058,9.42,Low,18.478,16,2,2,0
7704,4894,0,4728,12.9592132,77.6538071,6.0,14.0,2.0,2.0,7,0.9727414006695774,97.27,High,87.54299999999999,57,12,15,4
7704,136,0,4728,13.0413212,77.6224065,4.0,19.0,3.0,1.0,12,0.9874761553818991,98.75,High,88.875,58,12,15,4
7704,4894,0,4728,12.91173196,77.55831806,23.0,21.0,3.0,3.0,12,0.4344580098088786,43.45,Low,39.105000000000004,28,2,2,0
7704,365,0,269,12.9771399,77.5991126,3.0,28.0,11.0,1.0,48,0.9444711839445219,94.45,High,85.00500000000001,56,12,15,4
7704,4894,0,269,12.991379,77.6577427,7.0,26.0,11.0,6.0,47,0.8984891548630151,89.85,High,80.865,53,8,10,2
7704,365,0,358,13.0098119,77.5710695,20.0,17.0,11.0,4.0,46,0.0140661121652335,1.41,Low,1.269,5,2,2,0
7704,4894,0,413,13.0846996,77.5935494,22.0,13.0,12.0,2.0,50,0.9703042610698048,97.03,High,87.327,57,12,15,4
7704,537,0,4728,12.9720418,77.6194831,22.0,29.0,1.0,0.0,5,0.9198541391978968,91.99,High,82.791,54,8,10,2
7704,4894,0,4728,13.0317343,77.5355566,4.0,20.0,1.0,5.0,3,0.9752725128360153,97.53,High,87.777,57,12,15,4
7704,4894,0,354,12.9271711,77.62072,6.0,15.0,11.0,2.0,46,0.9558575491021344,95.59,High,86.031,56,12,15,4
7704,638,0,233,12.8528116,77.5884776,21.0,1.0,1.0,0.0,1,0.19160297446955182,19.16,Low,17.244,15,2,2,0
7704,4894,0,623,12.9745698,77.5696734,21.0,15.0,11.0,2.0,46,0.01704122376087971,1.7,Low,1.53,5,2,2,0
7704,4894,0,4728,12.91725849,77.5739628,4.0,24.0,1.0,2.0,4,0.014893799049722056,1.49,Low,1.341,5,2,2,0
7704,4894,0,358,13.0164922,77.5835925,1.0,5.0,1.0,4.0,1,0.9934366862811715,99.34,High,89.406,58,12,15,4
7704,4894,0,4728,13.0146372,77.5714966,19.0,20.0,1.0,5.0,3,0.07272514744541138,7.27,Low,6.543,8,2,2,0
7704,4894,0,4728,12.9650153,77.5967888,5.0,6.0,4.0,5.0,14,0.9539467782542449,95.39,High,85.851,56,12,15,4
7704,4894,0,4728,13.2572593,77.7120071,19.0,27.0,11.0,0.0,48,7.756826314217538e-05,0.01,Low,0.009000000000000001,5,2,2,0
7704,537,0,354,12.9272868,77.6212291,23.0,15.0,12.0,4.0,50,0.9711934885129042,97.12,High,87.408,57,12,15,4
7704,638,1,269,12.9684284,77.5947366,19.0,25.0,12.0,0.0,52,0.8740779605974044,87.41,High,88.669,58,12,15,4
467,480,0,4728,12.9368449,77.5737802,22.0,6.0,4.0,5.0,14,0.008822101139222018,0.88,Low,0.792,5,2,2,0
7704,638,1,4728,12.9498164,77.6058462,1.0,8.0,2.0,3.0,6,0.4291099490514064,42.91,Low,48.619,34,4,4,1
7704,638,0,432,12.9995155,77.5408225,20.0,16.0,11.0,3.0,46,0.43327968186422827,43.33,Low,38.997,28,2,2,0
7704,4894,0,4728,13.0996385,77.588561,20.0,29.0,3.0,4.0,13,0.03735144554436838,3.74,Low,3.366,7,2,2,0
7704,4894,0,4728,13.0065695,77.5785283,0.0,26.0,2.0,0.0,9,0.020613384888730043,2.06,Low,1.854,6,2,2,0
7704,4894,0,4728,13.0663282,77.6406836,8.0,11.0,2.0,6.0,6,0.47026493166479993,47.03,Low,42.327000000000005,30,4,4,1
7704,4894,0,354,12.8701219,77.6533122,9.0,3.0,1.0,2.0,1,0.9485138746606891,94.85,High,85.365,56,12,15,4
7704,4894,0,4728,13.0101997,77.5847099,7.0,14.0,3.0,3.0,11,0.972061467916442,97.21,High,87.48899999999999,57,12,15,4
7704,365,0,432,13.0345185,77.5300683,22.0,18.0,11.0,5.0,46,0.8663730178517346,86.64,High,77.976,51,8,10,2
7704,4894,0,318,13.0410608,77.6168504,1.0,28.0,11.0,1.0,48,0.976193159458006,97.62,High,87.858,57,12,15,4
7704,4894,0,4728,13.0236136,77.599707,5.0,14.0,2.0,2.0,7,0.3822666618661717,38.23,Low,34.407,25,2,2,0
7704,4894,0,413,13.1292374,77.6148783,20.0,13.0,12.0,2.0,50,0.995244275310965,99.52,High,89.568,58,12,15,4
7704,458,0,4728,12.9944876,77.6180296,6.0,7.0,3.0,3.0,10,0.03734515974023474,3.73,Low,3.357,7,2,2,0
7704,4894,0,4728,12.9856366,77.4863683,21.0,22.0,1.0,0.0,4,0.04751005664597638,4.75,Low,4.275,7,2,2,0
7704,638,0,4728,12.9169501,77.5883272,2.0,18.0,3.0,0.0,12,0.03282299042559597,3.28,Low,2.952,6,2,2,0
7704,4894,0,623,12.9968617,77.5845415,7.0,15.0,1.0,0.0,3,0.985542956895525,98.55,High,88.695,58,12,15,4
7704,4894,0,413,13.0455356,77.5072461,19.0,17.0,1.0,2.0,3,0.9664646129533038,96.65,High,86.98500000000001,57,12,15,4
7704,4894,0,4728,13.2502567,77.7070167,2.0,8.0,12.0,4.0,49,0.00010674675937624416,0.01,Low,0.009000000000000001,5,2,2,0
7704,4894,0,432,12.9854788,77.5248865,6.0,13.0,12.0,2.0,50,0.9307785683007294,93.08,High,83.772,55,8,10,2
7704,4894,0,4728,12.9450423,77.5286271,1.0,7.0,4.0,6.0,14,0.9739525054596627,97.4,High,87.66000000000001,57,12,15,4
7704,4894,1,4728,12.9832903,77.59701,3.0,9.0,2.0,4.0,6,0.920983981246622,92.1,High,92.89,60,12,15,4
7704,4894,0,269,12.9581282,77.6059481,3.0,12.0,11.0,6.0,45,0.9361542253312543,93.62,High,84.25800000000001,55,8,10,2
7704,4894,1,190,13.0200904,77.7097875,21.0,8.0,12.0,4.0,49,0.00031549600364852567,0.03,Low,10.027,11,2,2,0
7704,4894,0,432,13.0315818,77.5348312,22.0,10.0,12.0,6.0,49,0.9009728432465253,90.1,High,81.09,53,8,10,2
467,480,0,318,13.0393395,77.6417003,20.0,27.0,12.0,2.0,52,0.9709082711348979,97.09,High,87.381,57,12,15,4
7704,4894,0,413,13.0431317,77.5512583,0.0,17.0,1.0,2.0,3,0.9927243723569528,99.27,High,89.343,58,12,15,4
467,480,0,253,12.9694366,77.7006513,21.0,6.0,12.0,2.0,49,0.9928386767672992,99.28,High,89.352,58,12,15,4
7704,638,0,4728,13.0458026,77.5066638,20.0,25.0,2.0,6.0,8,0.9238178615578152,92.38,High,83.142,54,8,10,2
7704,284,1,4728,12.9441328,77.5010682,7.0,8.0,3.0,4.0,10,0.06702677271045462,6.7,Low,16.03,14,2,2,0
467,72,0,432,12.9853508,77.5272773,8.0,15.0,3.0,3.0,12,0.89960809769822,89.96,High,80.964,53,8,10,2
7704,4894,0,233,12.8951843,77.5551185,21.0,4.0,1.0,3.0,1,0.007744682987531247,0.77,Low,0.6930000000000001,5,2,2,0
7704,458,0,4728,12.9169169,77.5983054,7.0,7.0,3.0,3.0,10,0.38596584719251126,38.6,Low,34.74,25,2,2,0
7704,365,0,4728,12.85825586,77.58939417,1.0,24.0,1.0,2.0,4,0.8156403101639054,81.56,High,73.40400000000001,49,8,10,2
7704,4894,0,318,13.0695006,77.6335078,7.0,15.0,12.0,4.0,50,0.8789913726110561,87.9,High,79.11000000000001,52,8,10,2
7704,458,0,4728,12.9956041,77.682423,18.0,29.0,3.0,4.0,13,0.7607632059452064,76.08,Medium,68.472,46,8,10,2
7704,458,0,4728,12.9497794,77.6993219,4.0,17.0,2.0,5.0,7,0.969771245020784,96.98,High,87.28200000000001,57,12,15,4
7704,4894,0,4728,13.0451892,77.5070112,5.0,3.0,2.0,5.0,5,0.9769018768695605,97.69,High,87.921,57,12,15,4
7704,136,0,358,12.950635,77.53755,20.0,8.0,12.0,4.0,49,0.9449280429334217,94.49,High,85.041,56,12,15,4
7704,4894,0,4728,12.9843071,77.5541767,1.0,8.0,2.0,3.0,6,0.5403143081539532,54.03,Medium,48.627,34,4,4,1
7704,480,0,4728,13.0832903,77.5936325,2.0,25.0,1.0,3.0,4,0.9777792971475598,97.78,High,88.00200000000001,57,12,15,4
7704,4894,0,4728,13.0189117,77.5839803,4.0,22.0,2.0,3.0,8,0.993375405842565,99.34,High,89.406,58,12,15,4
7704,4894,0,4728,12.9780253,77.609706,4.0,30.0,3.0,5.0,13,0.8596801591890062,85.97,High,77.373,51,8,10,2
7704,638,0,4728,12.9613234,77.533513,7.0,20.0,3.0,2.0,12,0.9237171655918583,92.37,High,83.13300000000001,54,8,10,2
7704,4894,0,4728,13.067335,77.45095,7.0,23.0,12.0,5.0,51,0.00035513910243221937,0.04,Low,0.036000000000000004,5,2,2,0
7704,4894,0,190,13.0527934,77.6460881,20.0,5.0,1.0,4.0,1,0.028081095050893547,2.81,Low,2.529,6,2,2,0
7704,4894,0,432,13.0491594,77.49642,20.0,5.0,1.0,4.0,1,0.0038790935166281497,0.39,Low,0.35100000000000003,5,2,2,0
7704,4894,0,318,13.0560118,77.6324172,5.0,7.0,1.0,6.0,1,0.9468151867567366,94.68,High,85.212,56,12,15,4
7704,365,0,432,13.0393213,77.5195841,20.0,16.0,11.0,3.0,46,0.9576070105364969,95.76,High,86.18400000000001,56,12,15,4
7704,4894,0,354,12.9369791,77.6273316,6.0,12.0,12.0,1.0,50,0.6683028922322563,66.83,Medium,60.147,41,4,4,1
7704,284,1,4728,12.9954975,77.6111313,6.0,7.0,3.0,3.0,10,0.018675156318227186,1.87,Low,11.683,12,2,2,0
7704,4894,0,4728,13.0633558,77.4578239,5.0,7.0,2.0,2.0,6,0.00030516796839147797,0.03,Low,0.027,5,2,2,0
7704,4894,0,318,13.063775,77.5935833,22.0,19.0,11.0,6.0,46,0.9839108826781515,98.39,High,88.551,58,12,15,4
7704,4894,0,4728,13.0387847,77.5206675,6.0,4.0,3.0,0.0,10,0.9747616797310845,97.48,High,87.732,57,12,15,4
467,84,0,432,13.0085343,77.4899346,6.0,25.0,12.0,0.0,52,0.00920783433739267,0.92,Low,0.8280000000000001,5,2,2,0
7704,4894,0,318,13.0034745,77.6186293,20.0,5.0,1.0,4.0,1,0.5420083346322198,54.2,Medium,48.78,34,4,4,1
7704,4894,0,4728,12.9874261,77.5785178,21.0,14.0,2.0,2.0,7,0.017399230952041236,1.74,Low,1.566,5,2,2,0
7704,638,0,4728,13.0020031,77.6796905,3.0,5.0,2.0,0.0,6,0.8768011002666035,87.68,High,78.912,52,8,10,2
7704,4894,0,269,13.0055784,77.6627912,20.0,3.0,1.0,2.0,1,0.9298121537615041,92.98,High,83.682,55,8,10,2
7704,4894,0,4728,12.9567473,77.5342133,20.0,6.0,2.0,1.0,6,0.9277085733036883,92.77,High,83.493,55,8,10,2
467,284,0,4728,12.9238644,77.5532613,6.0,7.0,3.0,3.0,10,0.846119682918263,84.61,High,76.149,50,8,10,2
7704,4894,0,432,12.9670817,77.5050333,0.0,14.0,12.0,3.0,50,0.01350065049226368,1.35,Low,1.215,5,2,2,0
